Date,stream,Time,Press (PSI),Turb(NTU),H2OTemp(degC),LogTemp(degC),Batt(V),Discharge
2006-10-15,k,10:30,0.145 ,0.1 ,10.1 ,8.7 ,10.5 ,1.755014264
2006-10-15,k,10:45,0.145 ,0.1 ,10.1 ,8.7 ,10.5 ,1.755014264
2006-10-15,k,11:00,0.145 ,0.1 ,10.1 ,8.7 ,10.5 ,1.755014264
2006-10-15,k,11:15,0.145 ,0.5 ,10.1 ,8.7 ,10.5 ,1.755014264
2006-10-15,k,11:30,0.144 ,0.0 ,10.1 ,8.7 ,10.5 ,1.725254912
2006-10-15,k,11:45,0.143 ,0.1 ,10.1 ,8.8 ,10.5 ,1.695861737
2006-10-15,k,12:00,0.145 ,0.1 ,10.1 ,8.8 ,10.5 ,1.755014264
2006-10-15,k,12:15,0.147 ,0.5 ,10.2 ,8.8 ,10.5 ,1.846517363
2006-10-15,k,12:30,0.149 ,0.9 ,10.2 ,8.8 ,10.5 ,1.941417113
2006-10-15,k,12:45,0.153 ,1.7 ,10.2 ,8.9 ,10.5 ,2.141713226
2006-10-15,k,13:00,0.157 ,2.3 ,10.2 ,8.9 ,10.5 ,2.319686317
2006-10-15,k,13:15,0.161 ,4.7 ,10.2 ,8.9 ,10.5 ,2.586473992
2006-10-15,k,13:30,0.168 ,5.6 ,10.2 ,8.9 ,10.5 ,2.961196221
2006-10-15,k,13:45,0.172 ,10.6 ,10.2 ,8.9 ,10.5 ,3.23182505
2006-10-15,k,14:00,0.176 ,11.6 ,10.2 ,8.9 ,10.5 ,3.56962879
2006-10-15,k,14:15,0.179 ,7.1 ,10.2 ,8.9 ,10.5 ,3.773719691
2006-10-15,k,14:30,0.180 ,6.2 ,10.2 ,9.0 ,10.5 ,3.826030787
2006-10-15,k,14:45,0.181 ,4.5 ,10.2 ,9.0 ,10.5 ,3.932221273
2006-10-15,k,15:00,0.183 ,5.9 ,10.2 ,9.0 ,10.5 ,4.095475691
2006-10-15,k,15:15,0.186 ,4.8 ,10.2 ,9.0 ,10.5 ,4.320691502
2006-10-15,k,15:30,0.187 ,6.1 ,10.2 ,9.0 ,10.5 ,4.436590459
2006-10-15,k,15:45,0.188 ,5.3 ,10.2 ,9.0 ,10.5 ,4.495374086
2006-10-15,k,16:00,0.186 ,2.6 ,10.2 ,9.0 ,10.5 ,4.320691502
2006-10-15,k,16:15,0.183 ,2.6 ,10.3 ,9.0 ,10.5 ,4.095475691
2006-10-15,k,16:30,0.183 ,2.1 ,10.3 ,9.0 ,10.5 ,4.040524118
2006-10-15,k,16:45,0.183 ,1.9 ,10.3 ,9.0 ,10.5 ,4.040524118
2006-10-15,k,17:00,0.185 ,2.2 ,10.3 ,9.2 ,10.5 ,4.263569655
2006-10-15,k,17:15,0.189 ,3.0 ,10.3 ,9.2 ,10.5 ,4.554718169
2006-10-15,k,17:30,0.193 ,4.2 ,10.2 ,9.2 ,10.5 ,4.922736199
2006-10-15,k,17:45,0.195 ,4.8 ,10.2 ,9.2 ,10.5 ,5.114578348
2006-10-15,k,18:00,0.196 ,4.3 ,10.2 ,9.2 ,10.5 ,5.179708358
2006-10-15,k,18:15,0.196 ,3.4 ,10.2 ,9.2 ,10.5 ,5.179708358
2006-10-15,k,18:30,0.196 ,3.6 ,10.2 ,9.2 ,10.5 ,5.179708358
2006-10-15,k,18:45,0.195 ,3.0 ,10.2 ,9.2 ,10.5 ,5.114578348
2006-10-15,k,19:00,0.192 ,2.3 ,10.2 ,9.2 ,10.5 ,4.797764685
2006-10-15,k,19:15,0.187 ,6.9 ,10.2 ,9.2 ,10.5 ,4.436590459
2006-10-15,k,19:30,0.185 ,1.7 ,10.2 ,9.0 ,10.5 ,4.20699523
2006-10-15,k,19:45,0.183 ,2.0 ,10.2 ,9.0 ,10.5 ,4.040524118
2006-10-15,k,20:00,0.181 ,2.7 ,10.2 ,9.0 ,10.5 ,3.878863584
2006-10-15,k,20:15,0.179 ,2.6 ,10.2 ,9.0 ,10.5 ,3.773719691
2006-10-15,k,20:30,0.178 ,1.1 ,10.2 ,9.0 ,10.5 ,3.670649883
2006-10-15,k,20:45,0.176 ,1.0 ,10.2 ,9.0 ,10.5 ,3.56962879
2006-10-15,k,21:00,0.176 ,1.1 ,10.2 ,9.0 ,10.5 ,3.519878614
2006-10-15,k,21:15,0.176 ,1.0 ,10.2 ,9.0 ,10.5 ,3.56962879
2006-10-15,k,21:30,0.177 ,0.8 ,10.2 ,9.0 ,10.5 ,3.619884828
2006-10-15,k,21:45,0.177 ,0.6 ,10.2 ,9.0 ,10.5 ,3.619884828
2006-10-15,k,22:00,0.177 ,0.6 ,10.2 ,8.9 ,10.5 ,3.619884828
2006-10-15,k,22:15,0.177 ,0.6 ,10.2 ,8.9 ,10.5 ,3.619884828
2006-10-15,k,22:30,0.178 ,1.1 ,10.2 ,8.9 ,10.5 ,3.721927115
2006-10-15,k,22:45,0.181 ,1.6 ,10.2 ,8.9 ,10.5 ,3.878863584
2006-10-15,k,23:00,0.183 ,0.8 ,10.2 ,8.9 ,10.5 ,4.040524118
2006-10-15,k,23:15,0.184 ,1.1 ,10.2 ,8.9 ,10.5 ,4.150964987
2006-10-15,k,23:30,0.183 ,0.8 ,10.2 ,8.9 ,10.5 ,4.095475691
2006-10-15,k,23:45,0.183 ,0.6 ,10.2 ,8.9 ,10.5 ,4.040524118
2006-10-16,k,0:00,0.183 ,0.3 ,10.2 ,8.9 ,10.5 ,4.095475691
2006-10-16,k,0:15,0.183 ,0.4 ,10.2 ,8.9 ,10.5 ,4.095475691
2006-10-16,k,0:30,0.181 ,0.5 ,10.2 ,8.9 ,10.5 ,3.932221273
2006-10-16,k,0:45,0.178 ,0.3 ,10.2 ,8.9 ,10.5 ,3.721927115
2006-10-16,k,1:00,0.176 ,0.3 ,10.2 ,8.9 ,10.5 ,3.519878614
2006-10-16,k,1:15,0.173 ,0.6 ,10.2 ,8.8 ,10.5 ,3.325873742
2006-10-16,k,1:30,0.172 ,0.4 ,10.2 ,8.8 ,10.5 ,3.278605846
2006-10-16,k,1:45,0.172 ,0.6 ,10.1 ,8.8 ,10.5 ,3.23182505
2006-10-16,k,2:00,0.173 ,1.0 ,10.1 ,8.8 ,10.5 ,3.325873742
2006-10-16,k,2:15,0.173 ,1.0 ,10.1 ,8.8 ,10.5 ,3.325873742
2006-10-16,k,2:30,0.173 ,0.5 ,10.1 ,8.8 ,10.5 ,3.325873742
2006-10-16,k,2:45,0.174 ,0.5 ,10.1 ,8.8 ,10.5 ,3.421883278
2006-10-16,k,3:00,0.174 ,0.4 ,10.1 ,8.7 ,10.5 ,3.421883278
2006-10-16,k,3:15,0.174 ,0.4 ,10.1 ,8.7 ,10.5 ,3.421883278
2006-10-16,k,3:30,0.173 ,0.4 ,10.1 ,8.7 ,10.5 ,3.325873742
2006-10-16,k,3:45,0.174 ,0.1 ,10.1 ,8.7 ,10.5 ,3.373631848
2006-10-16,k,4:00,0.173 ,0.4 ,10.1 ,8.7 ,10.5 ,3.325873742
2006-10-16,k,4:15,0.173 ,0.4 ,10.1 ,8.7 ,10.5 ,3.325873742
2006-10-16,k,4:30,0.172 ,0.4 ,10.1 ,8.7 ,10.5 ,3.278605846
2006-10-16,k,4:45,0.171 ,0.0 ,10.1 ,8.7 ,10.5 ,3.185528252
2006-10-16,k,5:00,0.170 ,0.0 ,10.1 ,8.7 ,10.5 ,3.139712359
2006-10-16,k,5:15,0.169 ,0.0 ,10.1 ,8.7 ,10.5 ,3.04951095
2006-10-16,k,5:30,0.168 ,0.1 ,10.1 ,8.7 ,10.5 ,3.005119283
2006-10-16,k,5:45,0.168 ,0.1 ,10.1 ,8.7 ,10.5 ,2.961196221
2006-10-16,k,6:00,0.166 ,0.1 ,10.1 ,8.7 ,10.5 ,2.874743688
2006-10-16,k,6:15,0.165 ,0.8 ,10.1 ,8.7 ,10.5 ,2.790128991
2006-10-16,k,6:30,0.164 ,0.3 ,10.1 ,8.5 ,10.5 ,2.748503251
2006-10-16,k,6:45,0.163 ,0.0 ,10.1 ,8.7 ,10.5 ,2.707327889
2006-10-16,k,7:00,0.162 ,0.1 ,10.1 ,8.5 ,10.5 ,2.626316259
2006-10-16,k,7:15,0.161 ,0.1 ,10.1 ,8.5 ,10.5 ,2.586473992
2006-10-16,k,7:30,0.161 ,0.3 ,10.1 ,8.5 ,10.5 ,2.547070103
2006-10-16,k,7:45,0.161 ,0.4 ,10.1 ,8.5 ,10.5 ,2.547070103
2006-10-16,k,8:00,0.160 ,0.3 ,10.1 ,8.5 ,10.5 ,2.508101612
2006-10-16,k,8:15,0.159 ,0.3 ,10.1 ,8.5 ,10.5 ,2.469565544
2006-10-16,k,8:30,0.159 ,0.1 ,10.1 ,8.5 ,10.5 ,2.431458935
2006-10-16,k,8:45,0.158 ,0.3 ,10.1 ,8.5 ,10.5 ,2.393778827
2006-10-16,k,9:00,0.157 ,0.0 ,10.1 ,8.5 ,10.5 ,2.356522268
2006-10-16,k,9:15,0.156 ,0.1 ,10.1 ,8.5 ,10.5 ,2.283268039
2006-10-16,k,9:30,0.155 ,0.1 ,10.1 ,8.5 ,10.5 ,2.247264506
2006-10-16,k,9:45,0.154 ,0.1 ,10.1 ,8.7 ,10.5 ,2.2116728
2006-10-16,k,10:00,0.154 ,0.4 ,10.1 ,8.7 ,10.5 ,2.176490008
2006-10-16,k,10:15,0.153 ,0.1 ,10.1 ,8.7 ,10.5 ,2.141713226
2006-10-16,k,10:30,0.153 ,0.1 ,10.1 ,8.7 ,10.5 ,2.141713226
2006-10-16,k,10:45,0.152 ,0.0 ,10.1 ,8.8 ,10.5 ,2.107339558
2006-10-16,k,11:00,0.152 ,0.0 ,10.2 ,8.8 ,10.4 ,2.073366116
2006-10-16,k,11:15,0.152 ,0.1 ,10.2 ,8.9 ,10.4 ,2.073366116
2006-10-16,k,11:30,0.150 ,0.0 ,10.2 ,8.9 ,10.5 ,2.006608396
2006-10-16,k,11:45,0.150 ,0.1 ,10.2 ,9.0 ,10.5 ,2.006608396
2006-10-16,k,12:00,0.150 ,0.1 ,10.2 ,9.0 ,10.5 ,2.006608396
2006-10-16,k,12:15,0.149 ,0.0 ,10.3 ,9.2 ,10.5 ,1.941417113
2006-10-16,k,12:30,0.149 ,0.0 ,10.3 ,9.3 ,10.5 ,1.941417113
2006-10-16,k,12:45,0.149 ,0.0 ,10.3 ,9.4 ,10.5 ,1.941417113
2006-10-16,k,13:00,0.148 ,0.0 ,10.3 ,9.5 ,10.5 ,1.877769442
2006-10-16,k,13:15,0.148 ,0.0 ,10.4 ,9.6 ,10.5 ,1.877769442
2006-10-16,k,13:30,0.148 ,0.0 ,10.4 ,9.8 ,10.5 ,1.877769442
2006-10-16,k,13:45,0.147 ,0.0 ,10.5 ,9.9 ,10.5 ,1.846517363
2006-10-16,k,14:00,0.146 ,0.0 ,10.5 ,10.1 ,10.5 ,1.815642684
2006-10-16,k,14:15,0.146 ,0.0 ,10.5 ,10.3 ,10.5 ,1.815642684
2006-10-16,k,14:30,0.146 ,0.0 ,10.6 ,10.3 ,10.5 ,1.815642684
2006-10-16,k,14:45,0.145 ,0.0 ,10.6 ,10.4 ,10.5 ,1.755014264
2006-10-16,k,15:00,0.145 ,0.0 ,10.7 ,10.5 ,10.5 ,1.755014264
2006-10-16,k,15:15,0.145 ,0.1 ,10.7 ,10.6 ,10.5 ,1.755014264
2006-10-16,k,15:30,0.145 ,0.0 ,10.7 ,10.9 ,10.5 ,1.755014264
2006-10-16,k,15:45,0.143 ,0.3 ,10.8 ,11.0 ,10.5 ,1.695861737
2006-10-16,k,16:00,0.143 ,0.0 ,10.8 ,11.0 ,10.5 ,1.695861737
2006-10-16,k,16:15,0.143 ,0.0 ,10.8 ,11.1 ,10.5 ,1.695861737
2006-10-16,k,16:30,0.143 ,0.0 ,10.8 ,11.2 ,10.5 ,1.666831954
2006-10-16,k,16:45,0.142 ,0.0 ,10.8 ,11.2 ,10.5 ,1.638162784
2006-10-16,k,17:00,0.142 ,0.0 ,10.8 ,11.2 ,10.5 ,1.638162784
2006-10-16,k,17:15,0.142 ,0.1 ,10.8 ,11.2 ,10.5 ,1.638162784
2006-10-16,k,17:30,0.142 ,0.0 ,10.8 ,11.4 ,10.5 ,1.638162784
2006-10-16,k,17:45,0.141 ,0.0 ,10.8 ,11.4 ,10.5 ,1.609851457
2006-10-16,k,18:00,0.141 ,0.0 ,10.8 ,11.4 ,10.5 ,1.581895211
2006-10-16,k,18:15,0.141 ,0.0 ,10.8 ,11.4 ,10.5 ,1.581895211
2006-10-16,k,18:30,0.141 ,0.0 ,10.8 ,11.4 ,10.5 ,1.581895211
2006-10-16,k,18:45,0.140 ,0.0 ,10.8 ,11.4 ,10.5 ,1.554291294
2006-10-16,k,19:00,0.140 ,0.0 ,10.7 ,11.2 ,10.5 ,1.554291294
2006-10-16,k,19:15,0.139 ,0.1 ,10.7 ,11.2 ,10.5 ,1.527036958
2006-10-16,k,19:30,0.139 ,0.1 ,10.7 ,11.2 ,10.5 ,1.527036958
2006-10-16,k,19:45,0.139 ,0.0 ,10.7 ,11.1 ,10.5 ,1.527036958
2006-10-16,k,20:00,0.139 ,0.0 ,10.7 ,11.1 ,10.5 ,1.527036958
2006-10-16,k,20:15,0.139 ,0.0 ,10.7 ,11.1 ,10.5 ,1.527036958
2006-10-16,k,20:30,0.139 ,0.0 ,10.6 ,11.0 ,10.5 ,1.500129466
2006-10-16,k,20:45,0.138 ,0.0 ,10.6 ,11.0 ,10.5 ,1.473566088
2006-10-16,k,21:00,0.138 ,0.1 ,10.6 ,10.9 ,10.5 ,1.473566088
2006-10-16,k,21:15,0.138 ,0.0 ,10.6 ,10.7 ,10.5 ,1.473566088
2006-10-16,k,21:30,0.138 ,0.0 ,10.6 ,10.6 ,10.5 ,1.473566088
2006-10-16,k,21:45,0.137 ,0.3 ,10.5 ,10.5 ,10.5 ,1.447344103
2006-10-16,k,22:00,0.138 ,0.0 ,10.5 ,10.5 ,10.5 ,1.473566088
2006-10-16,k,22:15,0.137 ,0.0 ,10.5 ,10.4 ,10.5 ,1.447344103
2006-10-16,k,22:30,0.137 ,0.0 ,10.5 ,10.3 ,10.5 ,1.421460797
2006-10-16,k,22:45,0.137 ,0.0 ,10.5 ,10.3 ,10.5 ,1.421460797
2006-10-16,k,23:00,0.137 ,0.0 ,10.4 ,10.1 ,10.5 ,1.421460797
2006-10-16,k,23:15,0.137 ,0.0 ,10.4 ,10.1 ,10.5 ,1.421460797
2006-10-16,k,23:30,0.137 ,0.0 ,10.4 ,10.1 ,10.5 ,1.421460797
2006-10-16,k,23:45,0.137 ,0.0 ,10.4 ,10.1 ,10.5 ,1.421460797
2006-10-17,k,0:00,0.137 ,0.0 ,10.4 ,9.9 ,10.5 ,1.421460797
2006-10-17,k,0:15,0.137 ,0.0 ,10.4 ,9.9 ,10.5 ,1.421460797
2006-10-17,k,0:30,0.136 ,0.0 ,10.4 ,9.8 ,10.5 ,1.395913465
2006-10-17,k,0:45,0.135 ,0.0 ,10.4 ,9.8 ,10.5 ,1.37069941
2006-10-17,k,1:00,0.135 ,0.0 ,10.4 ,9.8 ,10.5 ,1.37069941
2006-10-17,k,1:15,0.135 ,0.0 ,10.4 ,9.8 ,10.5 ,1.37069941
2006-10-17,k,1:30,0.135 ,0.0 ,10.4 ,9.6 ,10.5 ,1.37069941
2006-10-17,k,1:45,0.135 ,0.0 ,10.3 ,9.6 ,10.5 ,1.37069941
2006-10-17,k,2:00,0.135 ,0.0 ,10.3 ,9.6 ,10.5 ,1.37069941
2006-10-17,k,2:15,0.135 ,0.0 ,10.3 ,9.6 ,10.5 ,1.37069941
2006-10-17,k,2:30,0.135 ,0.0 ,10.3 ,9.5 ,10.5 ,1.37069941
2006-10-17,k,2:45,0.135 ,0.0 ,10.3 ,9.5 ,10.5 ,1.345815942
2006-10-17,k,3:00,0.135 ,0.0 ,10.3 ,9.5 ,10.5 ,1.345815942
2006-10-17,k,3:15,0.134 ,0.0 ,10.3 ,9.5 ,10.5 ,1.321260381
2006-10-17,k,3:30,0.134 ,0.0 ,10.3 ,9.4 ,10.5 ,1.321260381
2006-10-17,k,3:45,0.134 ,0.0 ,10.3 ,9.4 ,10.5 ,1.321260381
2006-10-17,k,4:00,0.134 ,0.0 ,10.3 ,9.3 ,10.5 ,1.321260381
2006-10-17,k,4:15,0.134 ,0.0 ,10.3 ,9.2 ,10.5 ,1.321260381
2006-10-17,k,4:30,0.134 ,0.0 ,10.3 ,9.2 ,10.5 ,1.321260381
2006-10-17,k,4:45,0.134 ,0.0 ,10.3 ,9.0 ,10.5 ,1.321260381
2006-10-17,k,5:00,0.134 ,0.1 ,10.2 ,9.0 ,10.5 ,1.321260381
2006-10-17,k,5:15,0.133 ,0.0 ,10.2 ,8.9 ,10.5 ,1.297030054
2006-10-17,k,5:30,0.132 ,0.0 ,10.2 ,8.9 ,10.5 ,1.273122296
2006-10-17,k,5:45,0.132 ,0.0 ,10.2 ,8.8 ,10.4 ,1.273122296
2006-10-17,k,6:00,0.132 ,0.0 ,10.2 ,8.8 ,10.4 ,1.273122296
2006-10-17,k,6:15,0.132 ,0.0 ,10.2 ,8.7 ,10.4 ,1.273122296
2006-10-17,k,6:30,0.132 ,0.0 ,10.1 ,8.5 ,10.4 ,1.273122296
2006-10-17,k,6:45,0.132 ,0.0 ,10.1 ,8.5 ,10.4 ,1.273122296
2006-10-17,k,7:00,0.132 ,0.0 ,10.1 ,8.3 ,10.4 ,1.273122296
2006-10-17,k,7:15,0.132 ,0.0 ,10.1 ,8.2 ,10.4 ,1.249534452
2006-10-17,k,7:30,0.132 ,0.0 ,10.0 ,8.1 ,10.4 ,1.249534452
2006-10-17,k,7:45,0.131 ,0.0 ,10.0 ,7.9 ,10.4 ,1.226263873
2006-10-17,k,8:00,0.131 ,0.0 ,10.0 ,7.9 ,10.4 ,1.226263873
2006-10-17,k,8:15,0.131 ,0.0 ,10.0 ,7.8 ,10.4 ,1.226263873
2006-10-17,k,8:30,0.131 ,0.0 ,9.9 ,7.7 ,10.4 ,1.226263873
2006-10-17,k,8:45,0.131 ,0.3 ,9.9 ,7.6 ,10.4 ,1.226263873
2006-10-17,k,9:00,0.131 ,0.0 ,9.9 ,7.4 ,10.4 ,1.226263873
2006-10-17,k,9:15,0.131 ,0.0 ,9.9 ,7.4 ,10.4 ,1.226263873
2006-10-17,k,9:30,0.130 ,0.0 ,9.8 ,7.3 ,10.4 ,1.20330792
2006-10-17,k,9:45,0.130 ,0.0 ,9.8 ,7.3 ,10.4 ,1.20330792
2006-10-17,k,10:00,0.130 ,0.0 ,9.8 ,7.3 ,10.4 ,1.18066396
2006-10-17,k,10:15,0.130 ,0.0 ,9.8 ,7.3 ,10.4 ,1.20330792
2006-10-17,k,10:30,0.130 ,0.0 ,9.8 ,7.3 ,10.4 ,1.20330792
2006-10-17,k,10:45,0.130 ,0.0 ,9.8 ,7.4 ,10.4 ,1.20330792
2006-10-17,k,11:00,0.130 ,0.0 ,9.8 ,7.7 ,10.4 ,1.20330792
2006-10-17,k,11:15,0.130 ,0.0 ,9.8 ,7.8 ,10.4 ,1.20330792
2006-10-17,k,11:30,0.130 ,0.0 ,9.8 ,7.9 ,10.4 ,1.20330792
2006-10-17,k,11:45,0.130 ,0.0 ,9.8 ,8.1 ,10.4 ,1.20330792
2006-10-17,k,12:00,0.130 ,0.0 ,9.8 ,8.2 ,10.4 ,1.20330792
2006-10-17,k,12:15,0.130 ,0.0 ,9.8 ,8.3 ,10.4 ,1.20330792
2006-10-17,k,12:30,0.130 ,0.0 ,9.8 ,8.3 ,10.4 ,1.18066396
2006-10-17,k,12:45,0.130 ,0.0 ,9.9 ,8.4 ,10.4 ,1.18066396
2006-10-17,k,13:00,0.130 ,0.0 ,9.9 ,8.5 ,10.4 ,1.18066396
2006-10-17,k,13:15,0.130 ,0.0 ,9.9 ,8.5 ,10.4 ,1.18066396
2006-10-17,k,13:30,0.130 ,0.0 ,9.9 ,8.7 ,10.4 ,1.18066396
2006-10-17,k,13:45,0.130 ,0.0 ,10.0 ,8.8 ,10.4 ,1.18066396
2006-10-17,k,14:00,0.130 ,0.0 ,10.0 ,8.8 ,10.4 ,1.18066396
2006-10-17,k,14:15,0.130 ,0.0 ,10.0 ,8.9 ,10.4 ,1.18066396
2006-10-17,k,14:30,0.130 ,0.0 ,10.1 ,8.9 ,10.4 ,1.18066396
2006-10-17,k,14:45,0.130 ,0.0 ,10.1 ,9.0 ,10.4 ,1.18066396
2006-10-17,k,15:00,0.130 ,0.0 ,10.2 ,9.0 ,10.4 ,1.18066396
2006-10-17,k,15:15,0.129 ,0.0 ,10.2 ,9.2 ,10.4 ,1.158329372
2006-10-17,k,15:30,0.129 ,0.0 ,10.2 ,9.3 ,10.4 ,1.158329372
2006-10-17,k,15:45,0.128 ,0.0 ,10.3 ,9.5 ,10.4 ,1.13630154
2006-10-17,k,16:00,0.128 ,0.0 ,10.3 ,9.6 ,10.4 ,1.13630154
2006-10-17,k,16:15,0.128 ,0.0 ,10.3 ,9.8 ,10.4 ,1.13630154
2006-10-17,k,16:30,0.128 ,0.0 ,10.3 ,10.0 ,10.4 ,1.13630154
2006-10-17,k,16:45,0.128 ,0.0 ,10.3 ,10.1 ,10.4 ,1.13630154
2006-10-17,k,17:00,0.128 ,0.0 ,10.3 ,10.1 ,10.4 ,1.13630154
2006-10-17,k,17:15,0.128 ,0.0 ,10.3 ,10.1 ,10.4 ,1.13630154
2006-10-17,k,17:30,0.128 ,0.0 ,10.3 ,10.0 ,10.4 ,1.13630154
2006-10-17,k,17:45,0.128 ,0.0 ,10.3 ,9.9 ,10.4 ,1.13630154
2006-10-17,k,18:00,0.128 ,0.0 ,10.3 ,9.9 ,10.4 ,1.114577857
2006-10-17,k,18:15,0.128 ,0.0 ,10.3 ,9.8 ,10.4 ,1.114577857
2006-10-17,k,18:30,0.127 ,0.0 ,10.3 ,9.8 ,10.4 ,1.093155726
2006-10-17,k,18:45,0.127 ,0.0 ,10.2 ,9.6 ,10.4 ,1.093155726
2006-10-17,k,19:00,0.127 ,0.0 ,10.2 ,9.6 ,10.4 ,1.093155726
2006-10-17,k,19:15,0.127 ,0.0 ,10.2 ,9.5 ,10.4 ,1.093155726
2006-10-17,k,19:30,0.127 ,0.0 ,10.2 ,9.5 ,10.4 ,1.093155726
2006-10-17,k,19:45,0.127 ,0.0 ,10.2 ,9.4 ,10.4 ,1.093155726
2006-10-17,k,20:00,0.127 ,0.0 ,10.2 ,9.3 ,10.4 ,1.093155726
2006-10-17,k,20:15,0.127 ,0.0 ,10.1 ,9.2 ,10.4 ,1.093155726
2006-10-17,k,20:30,0.127 ,0.0 ,10.1 ,9.2 ,10.4 ,1.093155726
2006-10-17,k,20:45,0.127 ,0.0 ,10.1 ,9.0 ,10.4 ,1.093155726
2006-10-17,k,21:00,0.127 ,0.0 ,10.1 ,9.0 ,10.4 ,1.093155726
2006-10-17,k,21:15,0.127 ,0.0 ,10.1 ,9.0 ,10.4 ,1.093155726
2006-10-17,k,21:30,0.126 ,0.0 ,10.1 ,8.9 ,10.4 ,1.072032556
2006-10-17,k,21:45,0.126 ,0.0 ,10.0 ,8.9 ,10.4 ,1.072032556
2006-10-17,k,22:00,0.126 ,0.0 ,10.0 ,8.9 ,10.4 ,1.051205767
2006-10-17,k,22:15,0.126 ,0.0 ,10.0 ,8.8 ,10.4 ,1.051205767
2006-10-17,k,22:30,0.126 ,0.0 ,10.0 ,8.8 ,10.4 ,1.051205767
2006-10-17,k,22:45,0.126 ,0.0 ,10.0 ,8.8 ,10.4 ,1.051205767
2006-10-17,k,23:00,0.126 ,0.0 ,10.0 ,8.7 ,10.4 ,1.051205767
2006-10-17,k,23:15,0.126 ,0.0 ,10.0 ,8.7 ,10.4 ,1.051205767
2006-10-17,k,23:30,0.126 ,0.0 ,10.0 ,8.7 ,10.4 ,1.051205767
2006-10-17,k,23:45,0.126 ,0.0 ,9.9 ,8.5 ,10.4 ,1.051205767
2006-10-18,k,0:00,0.126 ,0.0 ,9.9 ,8.5 ,10.4 ,1.051205767
2006-10-18,k,0:15,0.126 ,0.0 ,9.9 ,8.5 ,10.4 ,1.051205767
2006-10-18,k,0:30,0.126 ,0.0 ,9.9 ,8.4 ,10.4 ,1.051205767
2006-10-18,k,0:45,0.125 ,0.0 ,9.9 ,8.3 ,10.4 ,1.030672784
2006-10-18,k,1:00,0.125 ,0.0 ,9.9 ,8.3 ,10.4 ,1.030672784
2006-10-18,k,1:15,0.125 ,0.0 ,9.9 ,8.3 ,10.4 ,1.030672784
2006-10-18,k,1:30,0.125 ,0.0 ,9.9 ,8.2 ,10.4 ,1.030672784
2006-10-18,k,1:45,0.124 ,0.0 ,9.9 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,2:00,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,2:15,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,2:30,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,2:45,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,3:00,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,3:15,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,3:30,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,3:45,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,4:00,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,4:15,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,4:30,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,4:45,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,5:00,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,5:15,0.124 ,0.0 ,9.8 ,8.2 ,10.4 ,1.010431045
2006-10-18,k,5:30,0.125 ,0.0 ,9.8 ,8.2 ,10.4 ,1.030672784
2006-10-18,k,5:45,0.125 ,0.0 ,9.8 ,8.2 ,10.4 ,1.030672784
2006-10-18,k,6:00,0.126 ,0.0 ,9.8 ,8.1 ,10.4 ,1.051205767
2006-10-18,k,6:15,0.126 ,0.0 ,9.8 ,8.1 ,10.4 ,1.051205767
2006-10-18,k,6:30,0.126 ,0.0 ,9.8 ,8.1 ,10.4 ,1.051205767
2006-10-18,k,6:45,0.126 ,0.0 ,9.8 ,8.1 ,10.4 ,1.051205767
2006-10-18,k,7:00,0.126 ,0.0 ,9.8 ,8.1 ,10.4 ,1.051205767
2006-10-18,k,7:15,0.126 ,0.0 ,9.8 ,7.9 ,10.4 ,1.051205767
2006-10-18,k,7:30,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.051205767
2006-10-18,k,7:45,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.051205767
2006-10-18,k,8:00,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.072032556
2006-10-18,k,8:15,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.072032556
2006-10-18,k,8:30,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.051205767
2006-10-18,k,8:45,0.126 ,0.0 ,9.7 ,7.9 ,10.4 ,1.051205767
2006-10-18,k,9:00,0.126 ,0.0 ,9.7 ,7.8 ,10.4 ,1.051205767
2006-10-18,k,9:15,0.126 ,0.0 ,9.7 ,7.8 ,10.4 ,1.051205767
